"Time","Amplitude"
"0d 00:00:17.182","-4.409066E-3"
"0d 00:00:17.183","756.167767E-6"
"0d 00:00:17.184","5.785781E-3"
"0d 00:00:17.185","6.197200E-3"
"0d 00:00:17.186","1.724755E-3"
"0d 00:00:17.187","-3.533734E-3"
"0d 00:00:17.188","-4.786474E-3"
"0d 00:00:17.189","-905.713446E-6"
"0d 00:00:17.190","4.434468E-3"
"0d 00:00:17.191","6.205217E-3"
"0d 00:00:17.192","2.710473E-3"
"0d 00:00:17.193","-2.967874E-3"
"0d 00:00:17.194","-5.744596E-3"
"0d 00:00:17.195","-3.089823E-3"
"0d 00:00:17.196","2.541095E-3"
"0d 00:00:17.197","5.969674E-3"
"0d 00:00:17.198","4.128794E-3"
"0d 00:00:17.199","-1.263036E-3"
"0d 00:00:17.200","-5.292415E-3"
"0d 00:00:17.201","-4.236396E-3"
"0d 00:00:17.202","933.057013E-6"
"0d 00:00:17.203","5.391999E-3"
"0d 00:00:17.204","4.995349E-3"
"0d 00:00:17.205","30.972497E-6"
"0d 00:00:17.206","-5.115272E-3"
"0d 00:00:17.207","-5.865955E-3"
"0d 00:00:17.208","-1.654201E-3"
"0d 00:00:17.209","3.467232E-3"
"0d 00:00:17.210","4.673302E-3"
"0d 00:00:17.211","804.694158E-6"
"0d 00:00:17.212","-4.698874E-3"
"0d 00:00:17.213","-6.843571E-3"
"0d 00:00:17.214","-3.590700E-3"
"0d 00:00:17.215","2.156597E-3"
"0d 00:00:17.216","5.236377E-3"
"0d 00:00:17.217","3.022139E-3"
"0d 00:00:17.218","-2.270613E-3"
"0d 00:00:17.219","-5.645012E-3"
"0d 00:00:17.220","-3.860675E-3"
"0d 00:00:17.221","1.497989E-3"
"0d 00:00:17.222","5.439176E-3"
"0d 00:00:17.223","4.255807E-3"
"0d 00:00:17.224","-1.078889E-3"
"0d 00:00:17.225","-5.847388E-3"
"0d 00:00:17.226","-5.783839E-3"
"0d 00:00:17.227","-957.615586E-6"
"0d 00:00:17.228","4.209221E-3"
"0d 00:00:17.229","5.069362E-3"
"0d 00:00:17.230","975.000693E-6"
"0d 00:00:17.231","-4.235130E-3"
"0d 00:00:17.232","-5.689740E-3"
"0d 00:00:17.233","-1.960804E-3"
"0d 00:00:17.234","3.559812E-3"
"0d 00:00:17.235","5.848991E-3"
"0d 00:00:17.236","2.898671E-3"
"0d 00:00:17.237","-2.539829E-3"
"0d 00:00:17.238","-5.457658E-3"
"0d 00:00:17.239","-3.102988E-3"
"0d 00:00:17.240","2.347918E-3"
"0d 00:00:17.241","5.746200E-3"
"0d 00:00:17.242","3.853333E-3"
"0d 00:00:17.243","-1.745600E-3"
"0d 00:00:17.244","-6.122258E-3"
"0d 00:00:17.245","-5.352841E-3"
"0d 00:00:17.246","-147.182655E-6"
"0d 00:00:17.247","4.729762E-3"
"0d 00:00:17.248","4.921842E-3"
"0d 00:00:17.249","390.911730E-6"
"0d 00:00:17.250","-4.670096E-3"
"0d 00:00:17.251","-5.582476E-3"
"0d 00:00:17.252","-1.495288E-3"
"0d 00:00:17.253","3.741765E-3"
"0d 00:00:17.254","5.232664E-3"
"0d 00:00:17.255","1.581454E-3"
"0d 00:00:17.256","-3.937896E-3"
"0d 00:00:17.257","-6.324128E-3"
"0d 00:00:17.258","-3.361908E-3"
"0d 00:00:17.259","2.198035E-3"
"0d 00:00:17.260","5.189454E-3"
"0d 00:00:17.261","2.905929E-3"
"0d 00:00:17.262","-2.517127E-3"
"0d 00:00:17.263","-6.049089E-3"
"0d 00:00:17.264","-4.279606E-3"
"0d 00:00:17.265","1.316626E-3"
"0d 00:00:17.266","5.697083E-3"
"0d 00:00:17.267","4.981508E-3"
"0d 00:00:17.268","-104.057462E-6"
"0d 00:00:17.269","-4.942687E-3"
"0d 00:00:17.270","-5.062104E-3"
"0d 00:00:17.271","-262.126907E-6"
"0d 00:00:17.272","5.060838E-3"
"0d 00:00:17.273","6.078711E-3"
"0d 00:00:17.274","1.970762E-3"
"0d 00:00:17.275","-3.492719E-3"
"0d 00:00:17.276","-5.318239E-3"
"0d 00:00:17.277","-1.799696E-3"
"0d 00:00:17.278","3.793329E-3"
"0d 00:00:17.279","6.273239E-3"
"0d 00:00:17.280","3.374905E-3"
"0d 00:00:17.281","-2.296944E-3"
"0d 00:00:17.282","-5.645434E-3"
"0d 00:00:17.283","-3.651548E-3"
"0d 00:00:17.284","1.763660E-3"
"0d 00:00:17.285","5.528042E-3"
"0d 00:00:17.286","4.202385E-3"
"0d 00:00:17.287","-974.325544E-6"
"0d 00:00:17.288","-5.261189E-3"
"0d 00:00:17.289","-4.634397E-3"
"0d 00:00:17.290","420.449533E-6"
"0d 00:00:17.291","5.246758E-3"
"0d 00:00:17.292","5.426432E-3"
"0d 00:00:17.293","812.120806E-6"
"0d 00:00:17.294","-4.418687E-3"
"0d 00:00:17.295","-5.445843E-3"
"0d 00:00:17.296","-1.212063E-3"
"0d 00:00:17.297","4.443076E-3"
"0d 00:00:17.298","6.360671E-3"
"0d 00:00:17.299","2.854955E-3"
"0d 00:00:17.300","-2.925762E-3"
"0d 00:00:17.301","-5.849920E-3"
"0d 00:00:17.302","-3.366634E-3"
"0d 00:00:17.303","2.062751E-3"
"0d 00:00:17.304","5.289545E-3"
"0d 00:00:17.305","3.301482E-3"
"0d 00:00:17.306","-2.133389E-3"
"0d 00:00:17.307","-6.068753E-3"
"0d 00:00:17.308","-4.831709E-3"
"0d 00:00:17.309","501.720689E-6"
"0d 00:00:17.310","5.042356E-3"
"0d 00:00:17.311","4.700562E-3"
"0d 00:00:17.312","-76.460714E-6"
"0d 00:00:17.313","-4.810020E-3"
"0d 00:00:17.314","-4.997628E-3"
"0d 00:00:17.315","-253.940716E-6"
"0d 00:00:17.316","5.207852E-3"
"0d 00:00:17.317","6.502368E-3"
"0d 00:00:17.318","2.533331E-3"
"0d 00:00:17.319","-3.113706E-3"
"0d 00:00:17.320","-5.360352E-3"
"0d 00:00:17.321","-2.216432E-3"
"0d 00:00:17.322","3.304689E-3"
"0d 00:00:17.323","6.003516E-3"
"0d 00:00:17.324","3.333721E-3"
"0d 00:00:17.325","-2.393575E-3"
"0d 00:00:17.326","-6.094746E-3"
"0d 00:00:17.327","-4.451853E-3"
"0d 00:00:17.328","933.647769E-6"
"0d 00:00:17.329","5.019654E-3"
"0d 00:00:17.330","4.081112E-3"
"0d 00:00:17.331","-994.748825E-6"
"0d 00:00:17.332","-5.598173E-3"
"0d 00:00:17.333","-5.497323E-3"
"0d 00:00:17.334","-750.175813E-6"
"0d 00:00:17.335","4.250743E-3"
"0d 00:00:17.336","4.903613E-3"
"0d 00:00:17.337","641.898665E-6"
"0d 00:00:17.338","-4.648744E-3"
"0d 00:00:17.339","-6.113144E-3"
"0d 00:00:17.340","-2.339141E-3"
"0d 00:00:17.341","3.222321E-3"
"0d 00:00:17.342","5.480950E-3"
"0d 00:00:17.343","2.435265E-3"
"0d 00:00:17.344","-3.117167E-3"
"0d 00:00:17.345","-6.074323E-3"
"0d 00:00:17.346","-3.594413E-3"
"0d 00:00:17.347","2.144866E-3"
"0d 00:00:17.348","5.933807E-3"
"0d 00:00:17.349","4.420712E-3"
"0d 00:00:17.350","-932.381863E-6"
"0d 00:00:17.351","-5.218655E-3"
"0d 00:00:17.352","-4.465863E-3"
"0d 00:00:17.353","654.979692E-6"
"0d 00:00:17.354","5.395375E-3"
"0d 00:00:17.355","5.400608E-3"
"0d 00:00:17.356","655.823629E-6"
"0d 00:00:17.357","-4.604268E-3"
"0d 00:00:17.358","-5.676069E-3"
"0d 00:00:17.359","-1.684836E-3"
"0d 00:00:17.360","3.540064E-3"
"0d 00:00:17.361","5.109787E-3"
"0d 00:00:17.362","1.626520E-3"
"0d 00:00:17.363","-3.655261E-3"
"0d 00:00:17.364","-5.774134E-3"
"0d 00:00:17.365","-2.561434E-3"
"0d 00:00:17.366","3.189576E-3"
"0d 00:00:17.367","6.271382E-3"
"0d 00:00:17.368","3.951567E-3"
"0d 00:00:17.369","-1.626183E-3"
"0d 00:00:17.370","-5.374614E-3"
"0d 00:00:17.371","-3.791304E-3"
"0d 00:00:17.372","1.691419E-3"
"0d 00:00:17.373","5.988832E-3"
"0d 00:00:17.374","5.169031E-3"
"0d 00:00:17.375","-51.986534E-6"
"0d 00:00:17.376","-5.046660E-3"
"0d 00:00:17.377","-5.350900E-3"
"0d 00:00:17.378","-728.655413E-6"
"0d 00:00:17.379","4.551185E-3"
"0d 00:00:17.380","5.718688E-3"
"0d 00:00:17.381","1.845860E-3"
"0d 00:00:17.382","-3.430689E-3"
"0d 00:00:17.383","-5.169284E-3"
"0d 00:00:17.384","-1.665510E-3"
"0d 00:00:17.385","3.827424E-3"
"0d 00:00:17.386","6.180912E-3"
"0d 00:00:17.387","3.200294E-3"
"0d 00:00:17.388","-2.477969E-3"
"0d 00:00:17.389","-5.752023E-3"
"0d 00:00:17.390","-3.623951E-3"
"0d 00:00:17.391","1.917679E-3"
"0d 00:00:17.392","5.700374E-3"
"0d 00:00:17.393","4.238506E-3"
"0d 00:00:17.394","-1.166912E-3"
"0d 00:00:17.395","-5.669908E-3"
"0d 00:00:17.396","-5.179918E-3"
"0d 00:00:17.397","-144.566449E-6"
"0d 00:00:17.398","4.794239E-3"
"0d 00:00:17.399","5.170719E-3"
"0d 00:00:17.400","773.637268E-6"
"0d 00:00:17.401","-4.287454E-3"
"0d 00:00:17.402","-5.291402E-3"
"0d 00:00:17.403","-1.208012E-3"
"0d 00:00:17.404","4.246355E-3"
"0d 00:00:17.405","6.051621E-3"
"0d 00:00:17.406","2.513920E-3"
"0d 00:00:17.407","-3.281819E-3"
"0d 00:00:17.408","-6.219395E-3"
"0d 00:00:17.409","-3.747756E-3"
"0d 00:00:17.410","1.689562E-3"
"0d 00:00:17.411","4.977373E-3"
"0d 00:00:17.412","3.129066E-3"
"0d 00:00:17.413","-2.095749E-3"
"0d 00:00:17.414","-5.783671E-3"
"0d 00:00:17.415","-4.302476E-3"
"0d 00:00:17.416","1.224891E-3"
"0d 00:00:17.417","5.905198E-3"
"0d 00:00:17.418","5.641383E-3"
"0d 00:00:17.419","812.711562E-6"
"0d 00:00:17.420","-4.141538E-3"
"0d 00:00:17.421","-4.690519E-3"
"0d 00:00:17.422","-365.762400E-6"
"0d 00:00:17.423","4.724529E-3"
"0d 00:00:17.424","5.765188E-3"
"0d 00:00:17.425","1.700702E-3"
"0d 00:00:17.426","-3.900340E-3"
"0d 00:00:17.427","-6.043941E-3"
"0d 00:00:17.428","-2.799171E-3"
"0d 00:00:17.429","2.827781E-3"
"0d 00:00:17.430","5.691766E-3"
"0d 00:00:17.431","3.307221E-3"
"0d 00:00:17.432","-2.026715E-3"
"0d 00:00:17.433","-5.350478E-3"
"0d 00:00:17.434","-3.480397E-3"
"0d 00:00:17.435","1.957766E-3"
"0d 00:00:17.436","5.960307E-3"
"0d 00:00:17.437","4.876101E-3"
"0d 00:00:17.438","-304.492556E-6"
"0d 00:00:17.439","-4.959735E-3"
"0d 00:00:17.440","-4.938974E-3"
"0d 00:00:17.441","-390.405367E-6"
"0d 00:00:17.442","4.285513E-3"
"0d 00:00:17.443","4.611442E-3"
"0d 00:00:17.444","127.940886E-6"
"0d 00:00:17.445","-5.280178E-3"
"0d 00:00:17.446","-6.792682E-3"
"0d 00:00:17.447","-3.005345E-3"
"0d 00:00:17.448","2.659753E-3"
"0d 00:00:17.449","5.127256E-3"
"0d 00:00:17.450","2.372476E-3"
"0d 00:00:17.451","-2.865842E-3"
"0d 00:00:17.452","-5.607035E-3"
"0d 00:00:17.453","-3.124340E-3"
"0d 00:00:17.454","2.428598E-3"
"0d 00:00:17.455","5.983093E-3"
"0d 00:00:17.456","4.326866E-3"
"0d 00:00:17.457","-1.048508E-3"
"0d 00:00:17.458","-5.346596E-3"
"0d 00:00:17.459","-4.717525E-3"
"0d 00:00:17.460","165.749274E-6"
"0d 00:00:17.461","4.685540E-3"
"0d 00:00:17.462","4.661572E-3"
"0d 00:00:17.463","150.220829E-6"
"0d 00:00:17.464","-4.717018E-3"
"0d 00:00:17.465","-5.405587E-3"
"0d 00:00:17.466","-1.120495E-3"
"0d 00:00:17.467","4.315051E-3"
"0d 00:00:17.468","5.991954E-3"
"0d 00:00:17.469","2.462946E-3"
"0d 00:00:17.470","-3.020789E-3"
"0d 00:00:17.471","-5.451581E-3"
"0d 00:00:17.472","-2.593841E-3"
"0d 00:00:17.473","2.847191E-3"
"0d 00:00:17.474","5.720882E-3"
"0d 00:00:17.475","3.242913E-3"
"0d 00:00:17.476","-2.561012E-3"
"0d 00:00:17.477","-6.671493E-3"
"0d 00:00:17.478","-5.512260E-3"
"0d 00:00:17.479","-277.064596E-6"
"0d 00:00:17.480","4.161623E-3"
"0d 00:00:17.481","3.815609E-3"
"0d 00:00:17.482","-838.451648E-6"
"0d 00:00:17.483","-5.373855E-3"
"0d 00:00:17.484","-5.418077E-3"
"0d 00:00:17.485","-709.413644E-6"
"0d 00:00:17.486","4.579372E-3"
"0d 00:00:17.487","5.754386E-3"
"0d 00:00:17.488","1.887803E-3"
"0d 00:00:17.489","-3.474490E-3"
"0d 00:00:17.490","-5.482385E-3"
"0d 00:00:17.491","-2.366569E-3"
"0d 00:00:17.492","2.831916E-3"
"0d 00:00:17.493","5.135358E-3"
"0d 00:00:17.494","2.305890E-3"
"0d 00:00:17.495","-3.175314E-3"
"0d 00:00:17.496","-6.299316E-3"
"0d 00:00:17.497","-4.029041E-3"
"0d 00:00:17.498","1.740536E-3"
"0d 00:00:17.499","5.872875E-3"
"0d 00:00:17.500","4.788922E-3"
"0d 00:00:17.501","-362.724226E-6"
"0d 00:00:17.502","-4.810442E-3"
"0d 00:00:17.503","-4.391934E-3"
"0d 00:00:17.504","603.161945E-6"
"0d 00:00:17.505","5.603490E-3"
"0d 00:00:17.506","6.049005E-3"
"0d 00:00:17.507","1.552845E-3"
"0d 00:00:17.508","-3.888694E-3"
"0d 00:00:17.509","-5.470401E-3"
"0d 00:00:17.510","-1.921476E-3"
"0d 00:00:17.511","3.262999E-3"
"0d 00:00:17.512","5.150887E-3"
"0d 00:00:17.513","1.965614E-3"
"0d 00:00:17.514","-3.386129E-3"
"0d 00:00:17.515","-5.924777E-3"
"0d 00:00:17.516","-3.122737E-3"
"0d 00:00:17.517","2.623548E-3"
"0d 00:00:17.518","6.158716E-3"
"0d 00:00:17.519","4.380963E-3"
"0d 00:00:17.520","-999.981236E-6"
"0d 00:00:17.521","-5.064805E-3"
"0d 00:00:17.522","-4.082884E-3"
"0d 00:00:17.523","1.003188E-3"
"0d 00:00:17.524","5.390987E-3"
"0d 00:00:17.525","4.953827E-3"
"0d 00:00:17.526","-33.419915E-6"
"0d 00:00:17.527","-5.208190E-3"
"0d 00:00:17.528","-5.932457E-3"
"0d 00:00:17.529","-1.560524E-3"
"0d 00:00:17.530","3.850295E-3"
"0d 00:00:17.531","5.397485E-3"
"0d 00:00:17.532","1.840543E-3"
"0d 00:00:17.533","-3.399042E-3"
"0d 00:00:17.534","-5.320265E-3"
"0d 00:00:17.535","-1.917932E-3"
"0d 00:00:17.536","3.838227E-3"
"0d 00:00:17.537","6.741286E-3"
"0d 00:00:17.538","4.188207E-3"
"0d 00:00:17.539","-1.514699E-3"
"0d 00:00:17.540","-5.257982E-3"
"0d 00:00:17.541","-3.714168E-3"
"0d 00:00:17.542","1.562634E-3"
"0d 00:00:17.543","5.559183E-3"
"0d 00:00:17.544","4.520719E-3"
"0d 00:00:17.545","-665.444514E-6"
"0d 00:00:17.546","-5.357736E-3"
"0d 00:00:17.547","-5.279418E-3"
"0d 00:00:17.548","-477.584084E-6"
"0d 00:00:17.549","4.586799E-3"
"0d 00:00:17.550","5.252159E-3"
"0d 00:00:17.551","953.986656E-6"
"0d 00:00:17.552","-4.361214E-3"
"0d 00:00:17.553","-5.770674E-3"
"0d 00:00:17.554","-1.879195E-3"
"0d 00:00:17.555","3.798477E-3"
"0d 00:00:17.556","6.122258E-3"
"0d 00:00:17.557","3.045769E-3"
"0d 00:00:17.558","-2.648275E-3"
"0d 00:00:17.559","-5.843253E-3"
"0d 00:00:17.560","-3.666992E-3"
"0d 00:00:17.561","1.763829E-3"
"0d 00:00:17.562","5.311403E-3"
"0d 00:00:17.563","3.690791E-3"
"0d 00:00:17.564","-1.606181E-3"
"0d 00:00:17.565","-5.730334E-3"
"0d 00:00:17.566","-4.817531E-3"
"0d 00:00:17.567","378.759033E-6"
"0d 00:00:17.568","5.080333E-3"
"0d 00:00:17.569","4.985390E-3"
"0d 00:00:17.570","207.608561E-6"
"0d 00:00:17.571","-4.935176E-3"
"0d 00:00:17.572","-5.751095E-3"
"0d 00:00:17.573","-1.442542E-3"
"0d 00:00:17.574","4.023049E-3"
"0d 00:00:17.575","5.618597E-3"
"0d 00:00:17.576","1.887972E-3"
"0d 00:00:17.577","-3.835188E-3"
"0d 00:00:17.578","-6.399323E-3"
"0d 00:00:17.579","-3.459552E-3"
"0d 00:00:17.580","2.270698E-3"
"0d 00:00:17.581","5.530152E-3"
"0d 00:00:17.582","3.442842E-3"
"0d 00:00:17.583","-1.971437E-3"
"0d 00:00:17.584","-5.687377E-3"
"0d 00:00:17.585","-4.173016E-3"
"0d 00:00:17.586","1.278396E-3"
"0d 00:00:17.587","5.714215E-3"
"0d 00:00:17.588","5.159748E-3"
"0d 00:00:17.589","156.381571E-6"
"0d 00:00:17.590","-4.757274E-3"
"0d 00:00:17.591","-5.063455E-3"
"0d 00:00:17.592","-492.859348E-6"
"0d 00:00:17.593","4.619290E-3"
"0d 00:00:17.594","5.472680E-3"
"0d 00:00:17.595","1.255357E-3"
"0d 00:00:17.596","-4.237746E-3"
"0d 00:00:17.597","-5.998622E-3"
"0d 00:00:17.598","-2.340069E-3"
"0d 00:00:17.599","3.413811E-3"
"0d 00:00:17.600","6.037780E-3"
"0d 00:00:17.601","3.270848E-3"
"0d 00:00:17.602","-2.278209E-3"
"0d 00:00:17.603","-5.508547E-3"
"0d 00:00:17.604","-3.385792E-3"
"0d 00:00:17.605","2.169678E-3"
"0d 00:00:17.606","6.028075E-3"
"0d 00:00:17.607","4.673218E-3"
"0d 00:00:17.608","-664.178608E-6"
"0d 00:00:17.609","-5.170888E-3"
"0d 00:00:17.610","-4.710689E-3"
"0d 00:00:17.611","287.191843E-6"
"0d 00:00:17.612","5.137721E-3"
"0d 00:00:17.613","5.386851E-3"
"0d 00:00:17.614","857.187055E-6"
"0d 00:00:17.615","-4.317245E-3"
"0d 00:00:17.616","-5.353347E-3"
"0d 00:00:17.617","-1.200923E-3"
"0d 00:00:17.618","4.379359E-3"
"0d 00:00:17.619","6.344467E-3"
"0d 00:00:17.620","3.002644E-3"
"0d 00:00:17.621","-2.553923E-3"
"0d 00:00:17.622","-5.225069E-3"
"0d 00:00:17.623","-2.544977E-3"
"0d 00:00:17.624","2.919348E-3"
"0d 00:00:17.625","5.956678E-3"
"0d 00:00:17.626","3.613655E-3"
"0d 00:00:17.627","-2.169931E-3"
"0d 00:00:17.628","-6.335943E-3"
"0d 00:00:17.629","-5.184644E-3"
"0d 00:00:17.630","187.354067E-6"
"0d 00:00:17.631","4.811371E-3"
"0d 00:00:17.632","4.498861E-3"
"0d 00:00:17.633","-383.063113E-6"
"0d 00:00:17.634","-5.346258E-3"
"0d 00:00:17.635","-5.775485E-3"
"0d 00:00:17.636","-1.161173E-3"
"0d 00:00:17.637","4.333955E-3"
"0d 00:00:17.638","5.799199E-3"
"0d 00:00:17.639","2.094652E-3"
"0d 00:00:17.640","-3.270848E-3"
"0d 00:00:17.641","-5.304821E-3"
"0d 00:00:17.642","-2.058447E-3"
"0d 00:00:17.643","3.454741E-3"
"0d 00:00:17.644","6.103945E-3"
"0d 00:00:17.645","3.413642E-3"
"0d 00:00:17.646","-2.273567E-3"
"0d 00:00:17.647","-5.845447E-3"
"0d 00:00:17.648","-4.018154E-3"
"0d 00:00:17.649","1.526682E-3"
"0d 00:00:17.650","5.674550E-3"
"0d 00:00:17.651","4.660812E-3"
"0d 00:00:17.652","-552.272530E-6"
"0d 00:00:17.653","-5.229879E-3"
"0d 00:00:17.654","-5.101516E-3"
"0d 00:00:17.655","-276.473840E-6"
"0d 00:00:17.656","4.775081E-3"
"0d 00:00:17.657","5.395882E-3"
"0d 00:00:17.658","1.005214E-3"
"0d 00:00:17.659","-4.468816E-3"
"0d 00:00:17.660","-6.095506E-3"
"0d 00:00:17.661","-2.416361E-3"
"0d 00:00:17.662","3.090076E-3"
"0d 00:00:17.663","5.271654E-3"
"0d 00:00:17.664","2.114232E-3"
"0d 00:00:17.665","-3.540739E-3"
"0d 00:00:17.666","-6.572077E-3"
"0d 00:00:17.667","-4.163818E-3"
"0d 00:00:17.668","1.507356E-3"
"0d 00:00:17.669","5.267181E-3"
"0d 00:00:17.670","3.806748E-3"
"0d 00:00:17.671","-1.433005E-3"
"0d 00:00:17.672","-5.662313E-3"
"0d 00:00:17.673","-4.966486E-3"
"0d 00:00:17.674","23.123880E-6"
"0d 00:00:17.675","4.607729E-3"
"0d 00:00:17.676","4.511013E-3"
"0d 00:00:17.677","-207.608561E-6"
"0d 00:00:17.678","-5.302458E-3"
"0d 00:00:17.679","-6.104029E-3"
"0d 00:00:17.680","-1.794464E-3"
"0d 00:00:17.681","3.727840E-3"
"0d 00:00:17.682","5.476900E-3"
"0d 00:00:17.683","1.957850E-3"
"0d 00:00:17.684","-3.580066E-3"
"0d 00:00:17.685","-6.034236E-3"
"0d 00:00:17.686","-3.027372E-3"
"0d 00:00:17.687","2.748197E-3"
"0d 00:00:17.688","5.997102E-3"
"0d 00:00:17.689","3.804638E-3"
"0d 00:00:17.690","-1.822651E-3"
"0d 00:00:17.691","-5.837261E-3"
"0d 00:00:17.692","-4.639292E-3"
"0d 00:00:17.693","551.091018E-6"
"0d 00:00:17.694","4.815506E-3"
"0d 00:00:17.695","4.230235E-3"
"0d 00:00:17.696","-604.596639E-6"
"0d 00:00:17.697","-5.209371E-3"
"0d 00:00:17.698","-5.226081E-3"
"0d 00:00:17.699","-454.291416E-6"
"0d 00:00:17.700","4.806729E-3"
"0d 00:00:17.701","5.767383E-3"
"0d 00:00:17.702","1.613692E-3"
"0d 00:00:17.703","-3.867089E-3"
"0d 00:00:17.704","-5.675056E-3"
"0d 00:00:17.705","-2.091361E-3"
"0d 00:00:17.706","3.579475E-3"
"0d 00:00:17.707","6.086560E-3"
"0d 00:00:17.708","3.106364E-3"
"0d 00:00:17.709","-2.765160E-3"
"0d 00:00:17.710","-6.319655E-3"
"0d 00:00:17.711","-4.413285E-3"
"0d 00:00:17.712","1.069944E-3"
"0d 00:00:17.713","4.985137E-3"
"0d 00:00:17.714","3.756111E-3"
"0d 00:00:17.715","-1.410472E-3"
"0d 00:00:17.716","-5.688390E-3"
"0d 00:00:17.717","-4.987753E-3"
"0d 00:00:17.718","249.889817E-6"
"0d 00:00:17.719","5.385839E-3"
"0d 00:00:17.720","5.917435E-3"
"0d 00:00:17.721","1.574534E-3"
"0d 00:00:17.722","-3.564875E-3"
"0d 00:00:17.723","-4.731197E-3"
"0d 00:00:17.724","-795.832817E-6"
"0d 00:00:17.725","4.547725E-3"
"0d 00:00:17.726","6.265896E-3"
"0d 00:00:17.727","2.697983E-3"
"0d 00:00:17.728","-3.048976E-3"
"0d 00:00:17.729","-5.862157E-3"
"0d 00:00:17.730","-3.194893E-3"
"0d 00:00:17.731","2.485564E-3"
"0d 00:00:17.732","5.966636E-3"
"0d 00:00:17.733","4.156813E-3"
"0d 00:00:17.734","-1.174929E-3"
"0d 00:00:17.735","-5.065649E-3"
"0d 00:00:17.736","-3.813837E-3"
"0d 00:00:17.737","1.552338E-3"
"0d 00:00:17.738","6.142344E-3"
"0d 00:00:17.739","5.797933E-3"
"0d 00:00:17.740","837.860892E-6"
"0d 00:00:17.741","-4.326444E-3"
"0d 00:00:17.742","-5.070713E-3"
"0d 00:00:17.743","-797.689479E-6"
"0d 00:00:17.744","4.392187E-3"
"0d 00:00:17.745","5.603153E-3"
"0d 00:00:17.746","1.694457E-3"
"0d 00:00:17.747","-3.799405E-3"
"0d 00:00:17.748","-5.844856E-3"
"0d 00:00:17.749","-2.485817E-3"
"0d 00:00:17.750","3.224178E-3"
"0d 00:00:17.751","6.060820E-3"
"0d 00:00:17.752","3.513648E-3"
"0d 00:00:17.753","-2.045366E-3"
"0d 00:00:17.754","-5.560618E-3"
"0d 00:00:17.755","-3.782949E-3"
"0d 00:00:17.756","1.689731E-3"
"0d 00:00:17.757","5.836079E-3"
"0d 00:00:17.758","4.894330E-3"
"0d 00:00:17.759","-280.693526E-6"
"0d 00:00:17.760","-5.016869E-3"
"0d 00:00:17.761","-4.984968E-3"
"0d 00:00:17.762","-213.684909E-6"
"0d 00:00:17.763","4.878042E-3"
"0d 00:00:17.764","5.612605E-3"
"0d 00:00:17.765","1.320424E-3"
"0d 00:00:17.766","-4.160357E-3"
"0d 00:00:17.767","-5.935917E-3"
"0d 00:00:17.768","-2.464719E-3"
"0d 00:00:17.769","2.956819E-3"
"0d 00:00:17.770","5.287942E-3"
"0d 00:00:17.771","2.446152E-3"
"0d 00:00:17.772","-2.931332E-3"
"0d 00:00:17.773","-5.892623E-3"
"0d 00:00:17.774","-3.595341E-3"
"0d 00:00:17.775","1.921308E-3"
"0d 00:00:17.776","5.546778E-3"
"0d 00:00:17.777","3.956125E-3"
"0d 00:00:17.778","-1.398488E-3"
"0d 00:00:17.779","-5.661891E-3"
"0d 00:00:17.780","-4.884793E-3"
"0d 00:00:17.781","282.465794E-6"
"0d 00:00:17.782","5.097887E-3"
"0d 00:00:17.783","5.172407E-3"
"0d 00:00:17.784","445.852044E-6"
"0d 00:00:17.785","-4.851373E-3"
"0d 00:00:17.786","-5.952880E-3"
"0d 00:00:17.787","-1.877676E-3"
"0d 00:00:17.788","3.571542E-3"
"0d 00:00:17.789","5.394531E-3"
"0d 00:00:17.790","2.028403E-3"
"0d 00:00:17.791","-3.385876E-3"
"0d 00:00:17.792","-5.840214E-3"
"0d 00:00:17.793","-2.977411E-3"
"0d 00:00:17.794","2.600086E-3"
"0d 00:00:17.795","5.752783E-3"
"0d 00:00:17.796","3.630956E-3"
"0d 00:00:17.797","-1.828559E-3"
"0d 00:00:17.798","-5.671089E-3"
"0d 00:00:17.799","-4.333280E-3"
"0d 00:00:17.800","994.158069E-6"
"0d 00:00:17.801","5.389214E-3"
"0d 00:00:17.802","4.831203E-3"
"0d 00:00:17.803","-138.996463E-6"
"0d 00:00:17.804","-4.989441E-3"
"0d 00:00:17.805","-5.240175E-3"
"0d 00:00:17.806","-600.208165E-6"
"0d 00:00:17.807","4.633553E-3"
"0d 00:00:17.808","5.638092E-3"
"0d 00:00:17.809","1.516471E-3"
"0d 00:00:17.810","-4.032332E-3"
"0d 00:00:17.811","-6.026134E-3"
"0d 00:00:17.812","-2.678741E-3"
"0d 00:00:17.813","2.864323E-3"
"0d 00:00:17.814","5.430821E-3"
"0d 00:00:17.815","2.636544E-3"
"0d 00:00:17.816","-3.021549E-3"
"0d 00:00:17.817","-6.459918E-3"
"0d 00:00:17.818","-4.560637E-3"
"0d 00:00:17.819","897.020892E-6"
"0d 00:00:17.820","4.870699E-3"
"0d 00:00:17.821","3.797296E-3"
"0d 00:00:17.822","-1.255779E-3"
"0d 00:00:17.823","-5.631171E-3"
"0d 00:00:17.824","-5.232242E-3"
"0d 00:00:17.825","-325.675381E-6"
"0d 00:00:17.826","4.620134E-3"
"0d 00:00:17.827","5.114006E-3"
"0d 00:00:17.828","766.379408E-6"
"0d 00:00:17.829","-4.419868E-3"
"0d 00:00:17.830","-5.626867E-3"
"0d 00:00:17.831","-1.603650E-3"
